Problem, PyPRIMA result, SciPy result, Error, Error != 0, PyPRIMA cstrv, SciPy cstrv, Error, PyPRIMA nfev, SciPy nfev, PyPRIMA s, SciPy s, Speedup (<1)/Slowdown (>1)
HS85       , -2.2156046884766307    , -2.215604689605889     , 0.00    , True, 6.295408638834488e-12  , 8.624069209872687e-07  , -13698882.39, 49   , 266  , 0.0018364701952253068, 7.541645738415252e-05, 24.351053588619102
HS86       , -32.34867896572225     , -32.34867871945164     , -0.00   , True, 1.1102230246251565e-16 , 0.0                    , 100.00  , 81   , 76   , 0.0008820751566945771, 1.5315256620708266e-05, 57.594539780802236
HS87       , 8996.881026598478      , 9196.88105110364       , -2.22   , True, 1.4873345610677546e-13 , 1.971844909576248e-11  , -13157.57, 146  , 142  , 0.0024563694653445727, 4.1541918902329994e-05, 59.12989891294599
HS88       , 1.3626551998868794     , 1.3626533804334495     , 0.00    , True, 1.5249093925383045e-09 , 2.2630245737767312e-08 , -1384.04, 121  , 132  , 0.0006946532194279442, 5.406863761670662e-05, 12.847618324551679
HS89       , 1.3626510087114894     , 0.6534571821001889     , 52.05   , True, 5.62993057938953e-09   , 0.05121323369363297    , -909660027.62, 295  , 368  , 0.0008284415228892181, 7.655115231223728e-05, 10.822064696167683
HS9        , -0.4999999999999995    , -0.4999999997539461    , -0.00   , True, 1.7763568394002505e-15 , 1.7763568394002505e-15 , 0.00    , 41   , 33   , 0.0005403669869027487, 3.151460127397017e-05, 17.146559532995603
HS90       , 1.362648090657046      , 1.3630340071803333     , -0.03   , True, 8.82065914600339e-09   , 1.529846251095083e-08  , -73.44  , 2000 , 164  , 0.000781682014465332, 0.00010245747682524891, 7.629331100926543
HS91       , 1.3627003313032782     , 0.8818616472766194     , 35.29   , True, 9.618945080470129e-09  , 0.0066511102162089     , -69145842.31, 2500 , 1000 , 0.0008310148239135742, 0.0001330878734588623, 6.244106260894178
HS92       , 1.362648315862452      , 1.367642925113423      , -0.37   , True, 8.823653232590124e-09  , 3.131879766495678e-08  , -254.94 , 2200 , 504  , 0.0010079858519814232, 0.00020546667159549773, 4.905836280668648
HS93       , 135.07596849134077     , 135.08418262044773     , -0.01   , True, 8.19484991407271e-10   , 9.17840560556979e-07   , -111902.12, 3000 , 1000 , 0.0009676140149434408, 2.3874998092651366e-05, 40.528338942203675
HS95       , 0.015619525242393854   , 0.015619525242383853   , 0.00    , True, 9.74976069359163e-21   , 5.55208328359702e-17   , -569358.42, 27   , 38   , 0.0018240699061640986, 3.705526653089022e-05, 49.22565877763981
HS96       , 0.015619525242393854   , 0.015619525242383853   , 0.00    , True, 9.74976069359163e-21   , 5.55208328359702e-17   , -569358.42, 27   , 38   , 0.0017926339749936705, 3.7161927474172494e-05, 48.2384552372734
HS97       , 4.071246356513221      , 4.071246356513634      , -0.00   , True, 2.6496772428321986e-15 , 4.7477714944161886e-14 , -1691.83, 90   , 44   , 0.00126546753777398, 3.5746531053022906e-05, 35.401128459063884
HS98       , 4.071246356513219      , 4.07124635651389       , -0.00   , True, 6.277010138248813e-15  , 0.0                    , 100.00  , 47   , 44   , 0.0014956809104757105, 3.919818184592507e-05, 38.156895040559064
HS99       , -831079891.4454019     , -831079253.8696586     , -0.00   , True, 8.119968697428703e-09  , 0.003438641535467468   , -42347865.41, 1063 , 870  , 0.0015174817724936656, 2.9898785996711118e-05, 50.75395946379192
HUBFIT     , 0.016893493939398714   , 0.01689349718586012    , -0.00   , True, 0.0                    , 1.1102230246251565e-16 , 0.00    , 42   , 38   , 0.0005108628954206194, 1.968208112214741e-05, 25.955735689239038
HUMPS      , 0.07402558850596634    , 2.0602960599452964     , -2683.22, True, 0.0                    , 0.0                    , 0.00    , 1000 , 1000 , 0.00036452412605285643, 6.0830116271972655e-06, 59.92494316845654
HYPCIR     , 0.0                    , 0.0                    , 0.00    , False, 6.257883100602157e-11  , 1.2569433910147865e-05 , -20085660.17, 14   , 16   , 0.0009254898343767438, 5.869567394256592e-05, 15.767598737895767
INTEQNE    , 0.0                    , 0.0                    , 0.00    , False, 1.1899801123065486e-16 , 5.390476856057033e-06  , -4529888189046.81, 63   , 74   , 0.0036056230938623824, 7.734749768231366e-05, 46.615898405293166
JENSMP     , 244.6723932383504      , 256.16633854572797     , -4.70   , True, 0.0                    , 0.0                    , 0.00    , 1000 , 31   , 0.0003684151172637939, 1.045196287093624e-05, 35.24841427520236
JENSMPNE   , 0.0                    , 0.0                    , 0.00    , False, 4.6933761371746625     , 4.693388772381194      , -0.00   , 57   , 63   , 0.0008112296723482901, 5.666793338836185e-05, 14.315497739942217
KIRBY2     , 0.0                    , 0.0                    , 0.00    , False, 0.3353220492242386     , 8.704211509383981      , -2495.78, 453  , 1000 , 0.0037359007146974274, 0.00048044490814208986, 7.775919052081093
KIRBY2LS   , 1134.542293442038      , 200082.05825988215     , -17535.49, True, 0.0                    , 0.0                    , 0.00    , 39   , 57   , 0.00042369426825107675, 1.2820227104320861e-05, 33.0488894466056
KIWCRESC   , -4.3039668897216e-09   , -2.5269589045371094e-09, -41.29  , True, 9.77613667796362e-09   , 1.9999999767428278e-08 , -104.58 , 65   , 65   , 0.0013820758232703577, 2.5228353647085337e-05, 54.7826403024135
KOEBHELB   , 112.2324652731155      , 113.28664365934536     , -0.94   , True, 0.0                    , 0.0                    , 0.00    , 1500 , 14   , 0.0004128459294637044, 2.4931771414620535e-05, 16.559029143897995
KOWOSB     , 0.0003539600568591833  , 0.00038688806415937014 , -9.30   , True, 0.0                    , 0.0                    , 0.00    , 2000 , 1000 , 0.0004183650016784668, 6.96706771850586e-06, 60.048935733351584
KOWOSBNE   , 0.0                    , 0.0                    , 0.00    , False, 0.008084368386043338   , 0.00808583455662032    , -0.02   , 39   , 38   , 0.0015308184501452323, 6.61862523932206e-05, 23.128948909970806
KSIP       , 0.5757979234546846     , 0.5757979255464901     , -0.00   , True, 1.3807686216615878e-08 , 6.661338147750939e-16  , 100.00  , 750  , 634  , 0.027528508186340332, 0.0008133755121321332, 33.84477129656728
LANCZOS1   , 0.0                    , 0.0                    , 0.00    , False, 2.624619657026761e-09  , 4.521541613344837e-09  , -72.27  , 507  , 689  , 0.003046384224524865, 0.00011666454320722118, 26.11234005445712
LANCZOS1LS , 0.0015028766437297843  , 0.0023299171692234373  , -55.03  , True, 0.0                    , 0.0                    , 0.00    , 3000 , 1000 , 0.0006532660325368246, 1.0816097259521484e-05, 60.39757380710959
LANCZOS2   , 0.0                    , 0.0                    , 0.00    , False, 2.5616923711169193e-06 , 3.0022247374805744e-06 , -17.20  , 741  , 1000 , 0.0028394983525861775, 9.669089317321777e-05, 29.366761019565022
LANCZOS2LS , 0.0014905484473592546  , 0.0023493445221330583  , -57.62  , True, 0.0                    , 0.0                    , 0.00    , 3000 , 1000 , 0.0005183592637379964, 8.569955825805664e-06, 60.485640098298326
LANCZOS3   , 0.0                    , 0.0                    , 0.00    , False, 3.8872465890252283e-05 , 3.9353375935691215e-05 , -1.24   , 654  , 77   , 0.0022951266087523296, 0.00011855905706232244, 19.358509300102313
LANCZOS3LS , 0.0014414244649921589  , 0.002248338414042431   , -55.98  , True, 0.0                    , 0.0                    , 0.00    , 3000 , 1000 , 0.00047188337643941245, 8.73398780822754e-06, 54.02839880253687
LEWISPOL   , 3.8200966003246027e-13 , 6.037172370249287e-09  , -1580271.65, True, 30.0                   , 30.0                   , 0.00    , 169  , 135  , 0.001029722789335533, 8.529027303059896e-05, 12.073156208165813
LIN        , -0.01960627871535296   , -0.019122267920497843  , -2.47   , True, 1.1102230246251565e-16 , 0.029258730348960538   , -26353921419382400.00, 324  , 60   , 0.0010510491736141251, 0.0003184676170349121, 3.3003329613224177
LOGHAIRY   , 5.936265653044021      , 6.204964390857263      , -4.53   , True, 0.0                    , 0.0                    , 0.00    , 1000 , 1000 , 0.0004649970531463623, 7.606029510498047e-06, 61.135320669550495
LOGROS     , 0.0                    , 0.5738932043439839     , 0.00    , False, 0.0                    , 0.0                    , 0.00    , 34   , 882  , 0.00042635553023394416, 8.441153026762463e-06, 50.509157798963564
LOOTSMA    , -6.639986497366268     , 4.900175445692261      , -173.80 , True, 1.0000000000003528     , 1.0000000200000276     , -0.00   , 84   , 67   , 0.0009571285474868048, 3.1044234090776585e-05, 30.83112131831183
LOTSCHD    , 0.0                    , 6.642249999999998e-09  , 0.00    , False, 0.0                    , 6.487214466105119e-21  , 0.00    , 57   , 127  , 0.0021796477468390215, 2.7889341819943407e-05, 78.15343083071167
LSC1       , 0.0                    , 0.0                    , 0.00    , False, 20.59128191228956      , 20.634217308633765     , -0.21   , 124  , 1000 , 0.001209572438270815, 5.10711669921875e-05, 23.684057159998844
LSC1LS     , 1094.5009122473384     , 1569.0090759854781     , -43.35  , True, 0.0                    , 0.0                    , 0.00    , 1500 , 1000 , 0.00044538021087646483, 7.580041885375976e-06, 58.75695907904256
LSC2       , 0.0                    , 0.0                    , 0.00    , False, 1.8579296004027128     , 1.9223791146362714     , -3.47   , 156  , 1000 , 0.0010485068345681215, 4.978203773498535e-05, 21.061950901846306
LSC2LS     , 16.04542573077069      , 36.74697943684713      , -129.02 , True, 0.0                    , 0.0                    , 0.00    , 1500 , 1000 , 0.0005188700358072916, 1.0124683380126953e-05, 51.24802587167773
LSNNODOC   , 0.0013164087313451043  , 0.00248921836647701    , -89.09  , True, 10.0                   , 10.0                   , 0.00    , 2500 , 1000 , 0.001014249610900879, 1.9684076309204103e-05, 51.52640108525817
LSQFIT     , 0.03378698787879743    , 0.03378699437172024    , -0.00   , True, 0.0                    , 1.1102230246251565e-16 , 0.00    , 42   , 38   , 0.000628329458690825, 1.910485719379626e-05, 32.888466651028224
MADSEN     , 0.616432435072257      , 0.616432429017703      , 0.00    , True, 1.8759019893010986e-09 , 2.0002580702893624e-08 , -966.29 , 84   , 63   , 0.0010018462226504372, 3.4112778920975945e-05, 29.368648768582204
MAKELA1    , -1.4142135674087453    , -1.414213574056223     , 0.00    , True, 7.50028950058379e-09   , 1.9999412681492856e-08 , -166.65 , 89   , 64   , 0.0008727084384875352, 3.415718674659729e-05, 25.54977507257601
MAKELA2    , 7.199999994681275      , 7.199999998946289      , -0.00   , True, 7.50009743200053e-09   , 1.9999744083065707e-08 , -166.66 , 93   , 85   , 0.0008986124428369666, 2.7011422549977023e-05, 33.26786810929108
MARATOS    , -1.0000000030881628    , -1.0000000065320287    , 0.00    , True, 7.499812483947891e-09  , 1.999789887698231e-08  , -166.65 , 54   , 42   , 0.0008073515362209744, 3.869192940848214e-05, 20.866148278560253
MARATOSB   , 1.0000001135252934     , 1.0280420792410259     , -2.80   , True, 0.0                    , 0.0                    , 0.00    , 46   , 31   , 0.0004007608994193699, 1.125181874921245e-05, 35.61743291033908
MATRIX2    , 2.4886787886708407e-13 , 5.5903814276132715e-09 , -2246225.02, True, 2.989196465904595e-12  , 1.3090055599121024e-09 , -43691.22, 133  , 117  , 0.0013546298321028402, 3.181971036470853e-05, 42.57203527550866
MAXLIKA    , 1149.311569730486      , nan                    , nan     , True, 0.0                    , 3.9998999999999967     , 0.00    , 4000 , 93   , 0.001142895758152008, 4.257950731503066e-05, 26.841450975374798
MCONCON    , -13372.956913035729    , -8970.549732816078     , -32.92  , True, 1000.0                 , 1000.0000000000001     , -0.00   , 4947 , 1000 , 0.003936196279593229, 4.70731258392334e-05, 83.61875718719706
MDHOLE     , 5.817221177434099      , 7.93810479325739       , -36.46  , True, 0.0                    , 0.0                    , 0.00    , 1000 , 1000 , 0.0003581387996673584, 6.824016571044922e-06, 52.48211166235763
MEXHAT     , 0.16058334003669944    , 0.13397947544143426    , 16.57   , True, 0.0                    , 0.0                    , 0.00    , 1000 , 28   , 0.0003308241367340088, 9.715557098388672e-06, 34.050969325153375
MEYER3     , 7081397.716410512      , 7180936.942682075      , -1.41   , True, 0.0                    , 0.0                    , 0.00    , 115  , 49   , 0.0003773938054623811, 7.999186613121812e-06, 47.17902253252935
MEYER3NE   , 0.0                    , 0.0                    , 0.00    , False, 31.733493240528333     , 98.61035270974753      , -210.75 , 1500 , 1000 , 0.0008506460189819336, 5.4048061370849607e-05, 15.738696216044536
MGH09      , 0.0                    , 0.0                    , 0.00    , False, 0.013514448366290482   , 0.013865007226279924   , -2.59   , 2000 , 1000 , 0.0011714234352111815, 5.446600914001465e-05, 21.5074218527711
MGH09LS    , 0.006806104091232839   , 0.007712599744335959   , -13.32  , True, 0.0                    , 0.0                    , 0.00    , 2000 , 1000 , 0.00040782296657562256, 7.098197937011718e-06, 57.454437054950965
MGH10      , 0.0                    , 0.0                    , 0.00    , False, 15435.174910484824     , 15492.164395288964     , -0.37   , 1500 , 1000 , 0.0008472480773925781, 6.514906883239746e-05, 13.00476112056504
MGH10LS    , 1366860355.936367      , 1381312551.0101686     , -1.06   , True, 0.0                    , 0.0                    , 0.00    , 47   , 42   , 0.0006435272541451962, 9.854634602864584e-06, 65.30199039121483
MGH10S     , 0.0                    , 0.0                    , 0.00    , False, 5.065742562474043      , 144.26391731940384     , -2747.83, 1500 , 1000 , 0.001045417308807373, 7.08160400390625e-05, 14.76243670545141
MGH17      , 0.0                    , 0.0                    , 0.00    , False, 0.2649999983691491     , 0.2649958584298719     , 0.00    , 57   , 683  , 0.0015917409930312843, 0.00013908774402445268, 11.444149908358886
MGH17LS    , 1.106036218750212      , 1.1072477047543667     , -0.11   , True, 0.0                    , 0.0                    , 0.00    , 289  , 1000 , 0.0005194258112395923, 1.1410951614379882e-05, 45.51993810796822
MGH17S     , 0.0                    , 0.0                    , 0.00    , False, 0.2649999991164428     , 0.2649948678691345     , 0.00    , 55   , 1000 , 0.0017652728340842507, 0.00013646197319030763, 12.936005487934944
MIFFLIN1   , -1.0000000025491724    , -1.0000000092602752    , 0.00    , True, 7.499656378582602e-09  , 2.000000003387451e-08  , -166.68 , 63   , 53   , 0.0009465104057675316, 5.0247840161593456e-05, 18.836837617768683
MIFFLIN2   , -1.0000000009121601    , -1.000000007202976     , 0.00    , True, 7.03149435283479e-09   , 7.50080113444859e-08   , -966.74 , 82   , 59   , 0.001173818983682772, 5.5187839572712525e-05, 21.269522285542838
MINMAXBD   , 822.559                , 115.7064396668632      , 85.93   , True, 0.0                    , 2.4966753525701435e-08 , 0.00    , 2500 , 824  , 0.0011209948539733887, 7.295868929150034e-05, 15.364788825831937
MINMAXRB   , 0.0                    , 3.608224830031759e-16  , 0.00    , False, 1.7763568394002505e-15 , 2.789139829673104e-05  , -1570146137100.00, 28   , 60   , 0.0013152446065630233, 4.5482317606608076e-05, 28.91771298769377
MISRA1A    , 0.0                    , 0.0                    , 0.00    , False, 0.12611092265655088    , 1.6508123118882736     , -1209.02, 91   , 1000 , 0.0011217987144386376, 9.257912635803223e-05, 12.117188383267884
MISRA1ALS  , 19.594518355352196     , 10747.849573197622     , -54751.31, True, 0.0                    , 0.0                    , 0.00    , 39   , 5    , 0.0007184101985051081, 8.645057678222657e-05, 8.31006831006831
MISRA1B    , 0.0                    , 0.0                    , 0.00    , False, 0.09916875804037772    , 1.0159510957075781     , -924.47 , 80   , 1000 , 0.0014340877532958984, 8.237099647521972e-05, 17.410105676302287
MISRA1BLS  , 7.424831134022499      , 8765.497950447194      , -117956.53, True, 0.0                    , 0.0                    , 0.00    , 35   , 28   , 0.00046482086181640623, 1.7651489802769254e-05, 26.333236854799804
MISRA1C    , 0.0                    , 0.0                    , 0.00    , False, 0.07504991856171728    , 0.0                    , 100.00  , 96   , 14   , 0.0013123949368794758, 0.00012409687042236328, 10.5755683637528
MISRA1CLS  , 4.692559563212987      , 11571.116798248933     , -246484.34, True, 0.0                    , 0.0                    , 0.00    , 38   , 4    , 0.0005683459733661852, 6.80685043334961e-05, 8.349617476265093
MISRA1D    , 0.0                    , 0.0                    , 0.00    , False, 0.08579603296624327    , 0.40622020325264074    , -373.47 , 96   , 1000 , 0.0012605711817741394, 7.324004173278808e-05, 17.211502778401712
MISTAKE    , -1.0000000026472402    , -1.000000042821479     , 0.00    , True, 1.181797504301585e-08  , 6.943817887350434e-08  , -487.56 , 172  , 183  , 0.0017522088316983956, 4.672743583637508e-05, 37.49850169040058
MOREBVNE   , 0.0                    , 0.0                    , 0.00    , False, 1.2981837047421567e-12 , 4.78898302959316e-10   , -36789.87, 52   , 63   , 0.003994423609513503, 8.036219884478856e-05, 49.70525529332922
MWRIGHT    , 24.978809538615934     , 24.97880985026962      , -0.00   , True, 8.565215203759635e-11  , 3.381369184651817e-09  , -3847.79, 152  , 102  , 0.0012754343057933607, 3.734289431104473e-05, 34.15467197506786
NELSON     , 0.0                    , 0.0                    , 0.00    , False, 0.5181440320956119     , 0.7479573287922272     , -44.35  , 1500 , 238  , 0.002233206590016683, 0.00036642831914565144, 6.094525104455713
NELSONLS   , 55.484298826377845     , 58.91568283195533      , -6.18   , True, 0.0                    , 0.0                    , 0.00    , 1500 , 41   , 0.00039609607060750327, 1.4997110134217798e-05, 26.41149308517513
NYSTROM5   , 0.0                    , 0.0                    , 0.00    , False, 0.009163814503268558   , 0.011944507269092297   , -30.34  , 7500 , 1000 , 0.0026516372044881184, 9.052014350891113e-05, 29.293338495724786
ODFITS     , -2380.026775403082     , -2344.0120879448864    , -1.51   , True, 0.0                    , 37.47020816688695      , 0.00    , 313  , 1000 , 0.0030240921166758187, 1.8482208251953124e-05, 163.62179645693826
OET1       , 0.5382431193122431     , 0.5386936158944566     , -0.08   , True, 4.440892098500626e-16  , 0.0                    , 100.00  , 17   , 35   , 0.0073705280528349034, 7.70296369280134e-05, 95.684315112674
OET2       , 0.0871596358543518     , 0.32072088945283955    , -267.97 , True, 1.7763568394002505e-15 , 1.9944508267144556e-09 , -112277500.00, 24   , 76   , 0.03513017296791077, 0.0017238949474535491, 20.37837225510945
OET3       , 0.004505052872585125   , 0.009967839872030435   , -121.26 , True, 2.7755575615628914e-17 , 3.3306690738754696e-16 , -1100.00, 30   , 52   , 0.11287006537119547, 0.0010773081045884353, 104.77045971385809
OET4       , 0.00429542968155437    , 0.005443423951409177   , -26.73  , True, 3.1086244689504383e-15 , 0.0                    , 100.00  , 34   , 43   , 0.04509129243738511, 0.0018917238989541697, 23.83608541516741
OET5       , 0.0026500864864651566  , 0.003196907389169015   , -20.63  , True, 7.947938307495406e-09  , 1.0361844993145297e-08 , -30.37  , 804  , 197  , 0.0248510033930119, 0.0018073507977016082, 13.749961227568383
OET6       , 0.0020697326322287866  , 0.08715963581538654    , -4111.15, True, 1.0628072533158672e-08 , 3.534472048372095e-09  , 66.74   , 434  , 88   , 0.13978921213457662, 0.002643815495751121, 52.8740422163468
OET7       , 0.00028428994336747866 , 0.001096817998305305   , -285.81 , True, 7.086220499274987e-11  , 1.6931354471783067e-06 , -2389234.97, 3500 , 1000 , 0.012406636306217739, 0.0017832670211791993, 6.957251022347598
OSBORNE1   , 0.0                    , 0.0                    , 0.00    , False, 0.0027817898995155994  , 0.0027818884248117367  , -0.00   , 69   , 222  , 0.0037099002064138217, 0.00012616638664726738, 29.404822512559242
OSBORNE2   , 0.0                    , 0.0                    , 0.00    , False, 0.048027412887798715   , 0.04803248935990123    , -0.01   , 5500 , 1000 , 0.0044582757949829105, 0.00020226502418518066, 22.041753451655605
OSBORNEA   , 0.004328709474377522   , 0.059537620695548056   , -1275.41, True, 0.0                    , 0.0                    , 0.00    , 2500 , 287  , 0.00040103569030761716, 7.620256536929034e-06, 52.62758390929903
OSBORNEB   , 0.2551399831307883     , 0.29084371628595873    , -13.99  , True, 0.0                    , 0.0                    , 0.00    , 5500 , 1000 , 0.0005395476601340554, 1.3611078262329101e-05, 39.64033192192733
OSCIPANE   , 0.0                    , 0.0                    , 0.00    , False, 0.0                    , 0.0                    , 0.00    , 41   , 61   , 0.0003996069838361042, 7.011460476234311e-05, 5.6993401758534
OSLBQP     , 6.2500000000000755     , 6.2500000066152035     , -0.00   , True, 3.85924847427735e-22   , 1.7313673500272e-18    , -448528.11, 111  , 118  , 0.0010668479644500458, 1.119759123204118e-05, 95.27477314918673
PALMER1    , 18426.97730380164      , 17576.650914898073     , 4.61    , True, 0.0                    , 0.0                    , 0.00    , 2000 , 1000 , 0.0003655660152435303, 7.077932357788086e-06, 51.64870145181393
PALMER1A   , 15595.886845369452     , 16067.707440698048     , -3.03   , True, 0.0                    , 0.0                    , 0.00    , 3000 , 832  , 0.00040282265345255536, 7.4640489541567286e-06, 53.968383102340646
PALMER1B   , 20458.740170932877     , 20305.23345647078      , 0.75    , True, 0.0                    , 0.0                    , 0.00    , 2000 , 507  , 0.00037306499481201173, 7.793042786727996e-06, 47.87154453294714
PALMER1C   , 40143.2411255121       , 175360.73723720576     , -336.84 , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.0004768775105476379, 8.614063262939454e-06, 55.36034458898422
PALMER1D   , 38838.68102031663      , 45421.66075524001      , -16.95  , True, 0.0                    , 0.0                    , 0.00    , 3500 , 1000 , 0.0005281685420445033, 2.0392179489135744e-05, 25.90054399657935
PALMER1E   , 31545.841528458997     , 37742.59112904983      , -19.64  , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.000714377760887146, 1.723194122314453e-05, 41.45660385190105
PALMER2    , 3933.02094414188       , 4706.620154926712      , -19.67  , True, 0.0                    , 0.0                    , 0.00    , 2000 , 1000 , 0.0007894455194473267, 4.495596885681152e-05, 17.560416103182558
PALMER2A   , 175.59072825893284     , 443.7803645656473      , -152.74 , True, 0.0                    , 0.0                    , 0.00    , 3000 , 1000 , 0.0009437759717305501, 1.7165899276733397e-05, 54.979698792112856
PALMER2B   , 1136.440931815371      , 1166.8495067165788     , -2.68   , True, 0.0                    , 0.0                    , 0.00    , 2000 , 1000 , 0.000778048038482666, 2.5928735733032227e-05, 30.00717221593887
PALMER2C   , 1458.2566929233517     , 8479.995025585766      , -481.52 , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.0009304055571556091, 2.7450084686279297e-05, 33.8944512481109
PALMER2E   , 612.379217991725       , 1053.1313324449006     , -71.97  , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.0007037519812583923, 9.928941726684571e-06, 70.8788510025213
PALMER3    , 2416.9805277318605     , 2416.9805681329453     , -0.00   , True, 1.3497761085680545e-10 , 5.421010862427522e-20  , 100.00  , 130  , 106  , 0.0005205832994901217, 1.3828277587890625e-05, 37.646286472148546
PALMER3A   , 62.578266724925825     , 89.18426333777415      , -42.52  , True, 0.0                    , 0.0                    , 0.00    , 3000 , 1000 , 0.000501252015431722, 7.826805114746094e-06, 64.04299175500589
PALMER3B   , 309.77081333812976     , 262.3123413543056      , 15.32   , True, 0.0                    , 0.0                    , 0.00    , 2000 , 1000 , 0.0003691519498825073, 7.181167602539063e-06, 51.40556108897742
PALMER3C   , 281.31682987791885     , 2346.7200763756005     , -734.19 , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.00045891201496124265, 7.791996002197266e-06, 58.89530934459335
PALMER3E   , 136.96208957072193     , 188.42913878471836     , -37.58  , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.0005943915247917176, 1.3798952102661133e-05, 43.07512051419389
PALMER4    , 2424.016566791981      , 2424.0166444549363     , -0.00   , True, 0.0                    , 0.0                    , 0.00    , 79   , 107  , 0.0021410380737690985, 2.3420726027444144e-05, 91.4163835595982
PALMER4A   , 69.40817027791556      , 90.92371379687197      , -31.00  , True, 0.0                    , 0.0                    , 0.00    , 3000 , 1000 , 0.0006025390625, 1.1413812637329101e-05, 52.790341110855806
PALMER4B   , 254.3322023583863      , 135.37802511859908     , 46.77   , True, 0.0                    , 0.0                    , 0.00    , 2000 , 1000 , 0.000518918514251709, 1.2322664260864258e-05, 42.11090258295443
PALMER4C   , 272.0005141189913      , 2307.438636422316      , -748.32 , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.0007137389779090881, 2.374100685119629e-05, 30.06355132209245
PALMER4E   , 123.48847944611043     , 182.28782900584324     , -47.62  , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.0007795212268829346, 1.5221118927001953e-05, 51.21313555339745
PALMER5A   , 7473.394291347882      , 8271.203812982863      , -10.68  , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.0008203052878379822, 1.0535955429077149e-05, 77.85770292593514
PALMER5B   , 4992.511406614943      , 6192.495642725261      , -24.04  , True, 0.0                    , 0.0                    , 0.00    , 4500 , 1000 , 0.0006161942481994629, 1.0640859603881836e-05, 57.908314848423736
PALMER5C   , 2.1280866434670522     , 2.128086786937186      , -0.00   , True, 0.0                    , 0.0                    , 0.00    , 390  , 242  , 0.0005315994605039939, 1.0268747313948702e-05, 51.76867676760222
PALMER5D   , 517.3947921492595      , 831.3481735093361      , -60.68  , True, 0.0                    , 0.0                    , 0.00    , 2000 , 1000 , 0.0004996631145477295, 9.399890899658204e-06, 53.156267437731444
PALMER5E   , 0.4511720609317045     , 0.5416183301910702     , -20.05  , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.0006471437215805054, 1.3000965118408203e-05, 49.77659086741244
PALMER6A   , 40.20591002687489      , 51.83652561105828      , -28.93  , True, 0.0                    , 0.0                    , 0.00    , 3000 , 1000 , 0.0006094636917114257, 1.1648893356323243e-05, 52.319449845473706
PALMER6C   , 195.75176237716278     , 226.47263022520832     , -15.69  , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.0007245749831199646, 1.049494743347168e-05, 69.040363252232
PALMER6E   , 29.03020349871904      , 137.81130902318995     , -374.72 , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.0007137767672538757, 9.70292091369629e-06, 73.56308204535961
PALMER7A   , 23.332481546463345     , 74.14079098301832      , -217.76 , True, 0.0                    , 0.0                    , 0.00    , 3000 , 1000 , 0.00047919702529907224, 7.803916931152344e-06, 61.40468043504827
PALMER7C   , 311.4131460348408      , 524.2604396316923      , -68.35  , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.00046015465259552, 6.135940551757813e-06, 74.99333618277898
PALMER7E   , 72.70337739300605      , 139.13518155539796     , -91.37  , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.00044088172912597656, 7.5361728668212895e-06, 58.502072194628106
PALMER8A   , 6.871746864460462      , 44.6500637135331       , -549.76 , True, 0.0                    , 0.0                    , 0.00    , 3000 , 1000 , 0.0004001479943593343, 7.546901702880859e-06, 53.02149280764937
PALMER8C   , 167.4385745025157      , 206.36506999750594     , -23.25  , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.0004783860445022583, 7.302045822143554e-06, 65.5139745975773
PALMER8E   , 32.90721047483019      , 72.64116733305937      , -120.75 , True, 0.0                    , 0.0                    , 0.00    , 4000 , 1000 , 0.0005176717042922974, 8.866071701049804e-06, 58.38794471186168
PENLT1NE   , 0.0                    , 0.0                    , 0.00    , False, 3.247402347028583e-15  , 4.665901482559659e-07  , -14368103953.47, 109  , 123  , 0.0009790538647852906, 4.59023607455618e-05, 21.329052555972368
PENLT2NE   , 0.0                    , 0.0                    , 0.00    , False, 7.149708869819871e-06  , 7.191284433716305e-06  , -0.58   , 57   , 72   , 0.0008256686361212479, 5.7084692849053274e-05, 14.463923600404224
PENTAGON   , 0.00014621320344806158 , 0.00014621329758032382 , -0.00   , True, 0.0                    , 4.440892098500626e-16  , 0.00    , 111  , 84   , 0.001132135992651587, 1.860800243559338e-05, 60.84135019705489
PFIT1      , 0.0                    , 0.0                    , 0.00    , False, 0.009972264424374266   , 0.01052368350320787    , -5.53   , 1500 , 1000 , 0.0008875425656636556, 3.311491012573242e-05, 26.801901690017807
